Time,Slice,Asked,Admitted,Dropped,SLA_violation
160,URLLC,4.320470940005138,4.188612008813497,0.13185893119164138,0
160,mMTC,0.43346753567133756,0,0.43346753567133756,1
161,eMBB,11.779099860023953,11.779099860023953,0,0
161,URLLC,4.557922684533974,4.557922684533974,0,0
161,mMTC,0.4243997107924229,0.39777549696584735,0.026624213826575538,0
162,eMBB,13.038001618369304,13.038001618369304,0,0
162,URLLC,4.612310866554035,3.85361970992777,0.7586911566262646,0
162,mMTC,0.43291774303567815,0,0.43291774303567815,1
163,eMBB,11.900601239091745,11.900601239091745,0,0
163,URLLC,4.356760128805009,4.356760128805009,0,0
163,mMTC,0.43620552682993485,0.43620552682993485,0,0
164,eMBB,12.900174663064107,12.900174663064107,0,0
164,URLLC,4.464929388870142,3.961257764546467,0.5036716243236752,0
164,mMTC,0.3708329112818951,0,0.3708329112818951,1
165,eMBB,12.191207121335967,11.958847068184411,0.23236005315155595,0
165,URLLC,4.632661703965845,4.632661703965845,0,0
165,mMTC,0.38690168739052966,0,0.38690168739052966,1
166,eMBB,12.40824204865195,12.148587378705514,0.2596546699464355,0
166,URLLC,4.668562680896632,4.668562680896632,0,0
166,mMTC,0.387197560287602,0,0.387197560287602,1
167,eMBB,11.221115389478726,11.221115389478726,0,0
167,URLLC,4.569403356385129,4.569403356385129,0,0
167,mMTC,0.3920576769114624,0.3920576769114624,0,0
168,eMBB,12.954008108458128,12.029819270984836,0.9241888374732916,0
168,URLLC,4.681511995232322,4.681511995232322,0,0
168,mMTC,0.3610165175438572,0,0.3610165175438572,1
169,eMBB,11.674141202919904,11.674141202919904,0,0
169,URLLC,4.409402039136849,4.409402039136849,0,0
169,mMTC,0.4035030259087941,0.4035030259087941,0,0
170,eMBB,12.116438558228067,12.116438558228067,0,0
170,URLLC,4.562956250455403,4.562956250455403,0,0
170,mMTC,0.43121468481943964,0.12457709665539873,0.3066375881640409,1
171,eMBB,12.7348456579889,12.330432776514751,0.40441288147414944,0
171,URLLC,4.366511856220896,4.366511856220896,0,0
171,mMTC,0.42148131007462514,0,0.42148131007462514,1
172,eMBB,11.921048005228563,11.921048005228563,0,0
172,URLLC,4.491090864736261,4.491090864736261,0,0
172,mMTC,0.4050647855258046,0.18649656484544508,0.21856822068035953,1
173,eMBB,11.12757910499906,11.12757910499906,0,0
173,URLLC,4.444529367888961,4.444529367888961,0,0
173,mMTC,0.4218634927348918,0.4218634927348918,0,0
174,eMBB,11.565154672156476,11.565154672156476,0,0
174,URLLC,4.516590983994561,4.516590983994561,0,0
174,mMTC,0.40255566413586674,0.40255566413586674,0,0
175,eMBB,13.17516125529749,12.204695560565789,0.9704656947317023,0
175,URLLC,4.6642200328935095,4.6642200328935095,0,0
175,mMTC,0.4321660141182869,0,0.4321660141182869,1
176,eMBB,11.228982675611988,11.228982675611988,0,0
176,URLLC,4.644356953295402,4.644356953295402,0,0
176,mMTC,0.38095493222692334,0.38095493222692334,0,0
177,eMBB,11.604819000535635,11.604819000535635,0,0
177,URLLC,4.471819795016176,4.471819795016176,0,0
177,mMTC,0.370846652600388,0.370846652600388,0,0
178,eMBB,12.256754287606586,12.219651857793544,0.0371024298130429,0
178,URLLC,4.573874860745927,4.573874860745927,0,0
178,mMTC,0.41802897168613073,0,0.41802897168613073,1
179,eMBB,11.514694919344427,11.514694919344427,0,0
179,URLLC,4.480186703841123,4.480186703841123,0,0
179,mMTC,0.4017244075196423,0.4017244075196423,0,0
180,eMBB,11.724390432020284,11.724390432020284,0,0
180,URLLC,4.658411215955041,4.658411215955041,0,0
180,mMTC,0.3617266913455201,0.3617266913455201,0,0
181,eMBB,11.247429374885257,11.247429374885257,0,0
181,URLLC,4.674491703777414,4.674491703777414,0,0
181,mMTC,0.36613494653197803,0.36613494653197803,0,0
182,eMBB,11.381958867341066,11.381958867341066,0,0
182,URLLC,4.438890322745442,4.438890322745442,0,0
182,mMTC,0.37651903414363164,0.37651903414363164,0,0
183,eMBB,11.744299020682252,11.744299020682252,0,0
183,URLLC,4.667819612018362,4.667819612018362,0,0
183,mMTC,0.40774138027690376,0.1766582388491571,0.23108314142774666,1
184,eMBB,11.64130635836585,11.64130635836585,0,0
184,URLLC,4.447631734083463,4.447631734083463,0,0
184,mMTC,0.4399171319277278,0.4399171319277278,0,0
185,eMBB,10.86747645577653,10.86747645577653,0,0
185,URLLC,4.68104461965156,4.68104461965156,0,0
185,mMTC,0.36958259581334363,0.36958259581334363,0,0
186,eMBB,12.81912338136147,12.284999199604709,0.534124181756761,0
186,URLLC,4.522679821809501,4.522679821809501,0,0
186,mMTC,0.3949536930438925,0,0.3949536930438925,1
187,eMBB,12.442190635566885,12.21483467350101,0.22735596206587516,0
187,URLLC,4.668817964782815,4.668817964782815,0,0
187,mMTC,0.38729403792141115,0,0.38729403792141115,1
188,eMBB,12.527116985776013,12.33571440634243,0.19140257943358385,0
188,URLLC,4.392719918072982,4.392719918072982,0,0
188,mMTC,0.391643380597546,0,0.391643380597546,1
189,eMBB,11.300119338415756,11.300119338415756,0,0
189,URLLC,4.582754363447744,4.582754363447744,0,0
189,mMTC,0.43894011141531764,0.43894011141531764,0,0
190,eMBB,12.930281618129813,12.270592082380164,0.6596895357496493,0
190,URLLC,4.477292830475458,4.477292830475458,0,0
190,mMTC,0.37538192679665905,0,0.37538192679665905,1
191,eMBB,11.506936054414536,11.506936054414536,0,0
191,URLLC,4.425824734429797,4.425824734429797,0,0
191,mMTC,0.3991374479770858,0.3991374479770858,0,0
192,eMBB,12.199751197186679,12.167623438149638,0.03212775903704035,0
192,URLLC,4.639499009156578,4.639499009156578,0,0
192,mMTC,0.3867580886239138,0,0.3867580886239138,1
193,eMBB,11.090891197519507,11.090891197519507,0,0
193,URLLC,4.3189638720008565,4.3189638720008565,0,0
193,mMTC,0.40305749950387687,0.40305749950387687,0,0
194,eMBB,12.276581451012623,12.219580076330743,0.057001374681879824,0
194,URLLC,4.536025615254265,4.536025615254265,0,0
194,mMTC,0.3847179619535086,0,0.3847179619535086,1
195,eMBB,12.71710258148699,12.238226113802014,0.4788764676849766,0
195,URLLC,4.484985801427093,4.484985801427093,0,0
195,mMTC,0.42128847856875395,0,0.42128847856875395,1
196,eMBB,10.886847030971825,10.886847030971825,0,0
196,URLLC,4.348604679548652,4.348604679548652,0,0
196,mMTC,0.387765082170468,0.387765082170468,0,0
197,eMBB,11.751846940627983,11.751846940627983,0,0
197,URLLC,4.375782284654545,4.375782284654545,0,0
197,mMTC,0.43826556013705004,0.43826556013705004,0,0
198,eMBB,11.188005425445674,11.188005425445674,0,0
198,URLLC,4.397751710677398,4.397751710677398,0,0
198,mMTC,0.36704665210259185,0.36704665210259185,0,0
199,eMBB,11.862710673800434,11.862710673800434,0,0
199,URLLC,4.351694034637861,4.351694034637861,0,0
199,mMTC,0.3678845672850992,0.3678845672850992,0,0
200,eMBB,12.24418072524266,12.197367138516206,0.046813586726454304,0
200,URLLC,4.399366175506052,4.399366175506052,0,0
200,mMTC,0.4334747963229715,0,0.4334747963229715,1
201,eMBB,12.074859404641002,12.074859404641002,0,0
201,URLLC,4.650975877927521,4.650975877927521,0,0
201,mMTC,0.39799327256607564,0.16951137136352834,0.2284819012025473,1
202,eMBB,11.588586174697905,11.588586174697905,0,0
202,URLLC,4.303168505006571,4.303168505006571,0,0
202,mMTC,0.43417807341085163,0.43417807341085163,0,0
203,eMBB,11.197323328458285,11.197323328458285,0,0
203,URLLC,4.387183218948311,4.387183218948311,0,0
203,mMTC,0.37697206866705435,0.37697206866705435,0,0
204,eMBB,13.11384190896056,12.543692608098372,0.5701493008621874,0
204,URLLC,4.306991112189244,4.306991112189244,0,0
204,mMTC,0.4133095317382752,0,0.4133095317382752,1
205,eMBB,12.303474297345375,12.303474297345375,0,0
205,URLLC,4.321529746629851,4.321529746629851,0,0
205,mMTC,0.407972824043297,0.14802769532804128,0.2599451287152557,1
206,eMBB,10.832984120488941,10.832984120488941,0,0
206,URLLC,4.643645106731096,4.643645106731096,0,0
206,mMTC,0.3900631457344752,0.3900631457344752,0,0
207,eMBB,10.886074064657778,10.886074064657778,0,0
207,URLLC,4.53097500746419,4.53097500746419,0,0
207,mMTC,0.3823963623448208,0.3823963623448208,0,0
208,eMBB,11.09221337038851,11.09221337038851,0,0
208,URLLC,4.55601570182146,4.55601570182146,0,0
208,mMTC,0.4094454384890918,0.4094454384890918,0,0
209,eMBB,11.32875290707374,11.32875290707374,0,0
209,URLLC,4.400064120190286,4.400064120190286,0,0
209,mMTC,0.40614889835055573,0.40614889835055573,0,0
210,eMBB,12.901198211062395,12.287560149260244,0.6136380618021509,0
210,URLLC,4.367070831073534,4.367070831073534,0,0
210,mMTC,0.41844845745938225,0,0.41844845745938225,1
211,eMBB,12.472337395894932,12.367498136762224,0.1048392591327083,0
211,URLLC,4.3431066704894885,4.3431066704894885,0,0
211,mMTC,0.4272070163929931,0,0.4272070163929931,1
212,eMBB,12.029333677513515,12.029333677513515,0,0
212,URLLC,4.4176780716681225,4.4176780716681225,0,0
212,mMTC,0.43427724870658413,0.2788642580937548,0.15541299061282932,1
213,eMBB,11.430286688185392,11.430286688185392,0,0
213,URLLC,4.313644663105441,4.313644663105441,0,0
213,mMTC,0.391461653063719,0.391461653063719,0,0
214,eMBB,12.779401452022148,12.360897453456118,0.41850399856602927,0
214,URLLC,4.461940380201909,4.461940380201909,0,0
214,mMTC,0.3846330156428679,0,0.3846330156428679,1
215,eMBB,11.25057593792749,11.25057593792749,0,0
215,URLLC,4.534389643303999,4.534389643303999,0,0
215,mMTC,0.38151652943636016,0.38151652943636016,0,0
216,eMBB,11.92629227410845,11.92629227410845,0,0
216,URLLC,4.310168657555327,4.310168657555327,0,0
216,mMTC,0.37297271428312084,0.37297271428312084,0,0
217,eMBB,12.69999847307171,12.097435912298597,0.602562560773114,0
217,URLLC,4.576037396133928,4.576037396133928,0,0
217,mMTC,0.3688877713054747,0,0.3688877713054747,1
218,eMBB,12.223035260903327,12.223035260903327,0,0
218,URLLC,4.519627663780993,4.519627663780993,0,0
218,mMTC,0.38877812089945096,0.04119822139487361,0.34757989950457735,1
219,eMBB,10.962444837425672,10.962444837425672,0,0
219,URLLC,4.3145800704710275,4.3145800704710275,0,0
219,mMTC,0.408346666841191,0.408346666841191,0,0
220,eMBB,12.030202771434993,12.030202771434993,0,0
220,URLLC,4.410239064703147,4.410239064703147,0,0
220,mMTC,0.4187051853166549,0.39416111668191967,0.02454406863473524,0
221,eMBB,12.346082304227817,12.346082304227817,0,0
221,URLLC,4.354056026294171,4.354056026294171,0,0
221,mMTC,0.3826067691582869,0.06154884776610814,0.32105792139217876,1
222,eMBB,12.219440111279757,12.219440111279757,0,0
222,URLLC,4.502819117344432,4.502819117344432,0,0
222,mMTC,0.42629922419813504,0.060454185307072805,0.36584503889106224,1
223,eMBB,12.817333757607951,12.286387184540601,0.5309465730673502,0
223,URLLC,4.4593091262917826,4.4593091262917826,0,0
223,mMTC,0.3803659529790001,0,0.3803659529790001,1
224,eMBB,10.965697325147117,10.965697325147117,0,0
224,URLLC,4.5869133158929785,4.5869133158929785,0,0
224,mMTC,0.4149068949628849,0.4149068949628849,0,0
225,eMBB,12.783469943057744,12.485243612314672,0.2982263307430717,0
225,URLLC,4.341168495273782,4.341168495273782,0,0
225,mMTC,0.4329483551811192,0,0.4329483551811192,1
226,eMBB,12.302747371968438,11.986458818280417,0.3162885536880218,0
226,URLLC,4.607369739633834,4.607369739633834,0,0
226,mMTC,0.37511238695517996,0,0.37511238695517996,1
227,eMBB,11.160430458132078,11.160430458132078,0,0
227,URLLC,4.402400194495066,4.402400194495066,0,0
227,mMTC,0.37862109844700687,0.37862109844700687,0,0
228,eMBB,12.536414555884575,12.261038025725345,0.2753765301592299,0
228,URLLC,4.635769718899726,4.635769718899726,0,0
228,mMTC,0.3929822736401296,0,0.3929822736401296,1
229,eMBB,12.042312079878757,12.042312079878757,0,0
229,URLLC,4.691385297910762,4.691385297910762,0,0
229,mMTC,0.396169701735066,0.03896400197506544,0.35720569976000055,1
230,eMBB,10.9335360516497,10.9335360516497,0,0
230,URLLC,4.482803297317088,4.482803297317088,0,0
230,mMTC,0.3755474765358466,0.3755474765358466,0,0
231,eMBB,11.766447332244777,11.766447332244777,0,0
231,URLLC,4.50483814602138,4.50483814602138,0,0
231,mMTC,0.3965692689527747,0.36163418139087966,0.03493508756189506,0
232,eMBB,12.203430094297406,12.058662858877149,0.14476723542025738,0
232,URLLC,4.636627904928269,4.636627904928269,0,0
232,mMTC,0.39330470326766503,0,0.39330470326766503,1
233,eMBB,11.46546643092191,11.46546643092191,0,0
233,URLLC,4.435305341273605,4.435305341273605,0,0
233,mMTC,0.38996186256290566,0.38996186256290566,0,0
234,eMBB,12.718592870477782,12.01419039776646,0.7044024727113207,0
234,URLLC,4.639590718751217,4.639590718751217,0,0
234,mMTC,0.4366654503615481,0,0.4366654503615481,1
235,eMBB,10.83075803998835,10.83075803998835,0,0
235,URLLC,4.519362497369338,4.519362497369338,0,0
235,mMTC,0.4039449633586349,0.4039449633586349,0,0
236,eMBB,13.036120093898763,12.442567675916337,0.5935524179824263,0
236,URLLC,4.394705038008894,4.394705038008894,0,0
236,mMTC,0.3975268093686568,0,0.3975268093686568,1
237,eMBB,12.763070325487906,12.256571559080527,0.506498766407379,0
237,URLLC,4.4640027267396825,4.4640027267396825,0,0
237,mMTC,0.3997141280493797,0,0.3997141280493797,1
238,eMBB,11.558647930714148,11.558647930714148,0,0
238,URLLC,4.539197843044894,4.539197843044894,0,0
238,mMTC,0.4112205080231572,0.4112205080231572,0,0
239,eMBB,13.062607116778228,12.250520343855644,0.8120867729225836,0
239,URLLC,4.603484321350191,4.603484321350191,0,0
239,mMTC,0.3782697198650453,0,0.3782697198650453,1
240,eMBB,12.284965498289239,11.941453608275435,0.34351189001380433,0
240,URLLC,4.667617696221505,4.667617696221505,0,0
240,mMTC,0.36809059980242104,0,0.36809059980242104,1
241,eMBB,11.639679116576259,11.639679116576259,0,0
241,URLLC,4.686547504454327,4.686547504454327,0,0
241,mMTC,0.361584993317561,0.24919111508994174,0.11239387822761926,1
242,eMBB,13.10148064072903,13.10148064072903,0,0
242,URLLC,4.32256854185396,3.6884168811289157,0.6341516607250446,0
242,mMTC,0.3698928662839207,0,0.3698928662839207,1
243,eMBB,11.361790322067824,11.361790322067824,0,0
243,URLLC,4.346714239448066,4.346714239448066,0,0
243,mMTC,0.37371316708613467,0.37371316708613467,0,0
244,eMBB,11.085820209529063,11.085820209529063,0,0
244,URLLC,4.31775648744313,4.31775648744313,0,0
244,mMTC,0.4278902075251035,0.4278902075251035,0,0
245,eMBB,13.136132953740997,13.136132953740997,0,0
245,URLLC,4.517354546925822,3.4450529403678765,1.0723016065579456,1
245,mMTC,0.3970382986945759,0,0.3970382986945759,1
246,eMBB,11.134183023021365,11.134183023021365,0,0
246,URLLC,4.535657306837468,4.535657306837468,0,0
246,mMTC,0.4179499163536254,0.4179499163536254,0,0
247,eMBB,12.439373424056436,12.439373424056436,0,0
247,URLLC,4.435589944138942,4.40058891079636,0.03500103334258231,0
247,mMTC,0.4179159863045902,0,0.4179159863045902,1
248,eMBB,11.419093855957506,11.419093855957506,0,0
248,URLLC,4.436508052731006,4.436508052731006,0,0
248,mMTC,0.3606852342004012,0.3606852342004012,0,0
249,eMBB,11.045017357741282,11.045017357741282,0,0
249,URLLC,4.588499722935774,4.588499722935774,0,0
249,mMTC,0.3927540073989103,0.3927540073989103,0,0
250,eMBB,11.436283369696662,11.436283369696662,0,0
250,URLLC,4.527181181121536,4.527181181121536,0,0
250,mMTC,0.37939557049419814,0.37939557049419814,0,0
251,eMBB,12.930685486837364,12.930685486837364,0,0
251,URLLC,4.541057675729666,3.777187333734217,0.7638703419954496,0
251,mMTC,0.4239871063686539,0,0.4239871063686539,1
252,eMBB,10.992772479950837,10.992772479950837,0,0
252,URLLC,4.345975183845702,4.345975183845702,0,0
252,mMTC,0.3887004403529504,0.3887004403529504,0,0
253,eMBB,10.917611820570665,10.917611820570665,0,0
253,URLLC,4.475745326929421,4.475745326929421,0,0
253,mMTC,0.38110937208528994,0.38110937208528994,0,0
254,eMBB,12.884750822569082,12.884750822569082,0,0
254,URLLC,4.598665435331407,3.802092805562104,0.7965726297693028,0
254,mMTC,0.396976372148638,0,0.396976372148638,1
255,eMBB,12.754584232870169,12.754584232870169,0,0
255,URLLC,4.643092262495827,4.045782847857581,0.5973094146382465,0
255,mMTC,0.4394531053529346,0,0.4394531053529346,1
256,eMBB,11.912089459054377,11.912089459054377,0,0
256,URLLC,4.422271584660181,4.422271584660181,0,0
256,mMTC,0.42696272830206256,0.42696272830206256,0,0
257,eMBB,12.924283488549737,12.924283488549737,0,0
257,URLLC,4.3467449724882465,3.9461764019996934,0.4005685704885531,0
257,mMTC,0.36322326899411406,0,0.36322326899411406,1
258,eMBB,11.270332925765587,11.270332925765587,0,0
258,URLLC,4.405908551369511,4.405908551369511,0,0
258,mMTC,0.3685769041217202,0.3685769041217202,0,0
259,eMBB,10.820521686362682,10.820521686362682,0,0
259,URLLC,4.679470112704733,4.679470112704733,0,0
259,mMTC,0.37023498176663167,0.37023498176663167,0,0
260,eMBB,12.770198741778108,12.770198741778108,0,0
260,URLLC,4.37561215367178,4.015891998164369,0.35972015550741077,0
260,mMTC,0.37901071947615717,0,0.37901071947615717,1
261,eMBB,11.943639435325036,11.943639435325036,0,0
261,URLLC,4.35632312269917,4.35632312269917,0,0
261,mMTC,0.3873979038476116,0.3873979038476116,0,0
262,eMBB,12.334337168698266,12.334337168698266,0,0
262,URLLC,4.493379363683217,4.243394875468677,0.24998448821453945,0
262,mMTC,0.414131660367402,0,0.414131660367402,1
263,eMBB,12.549897903303131,12.549897903303131,0,0
263,URLLC,4.678562253507264,4.104089610460202,0.5744726430470628,0
263,mMTC,0.4120887050434146,0,0.4120887050434146,1
264,eMBB,12.964142848908471,12.964142848908471,0,0
264,URLLC,4.3484630709300065,3.878293166585257,0.4701699043447496,0
264,mMTC,0.3731384800646093,0,0.3731384800646093,1
265,eMBB,13.069759895863555,13.069759895863555,0,0
265,URLLC,4.679179686538171,3.6469200121639247,1.032259674374246,0
265,mMTC,0.4062176190634524,0,0.4062176190634524,1
266,eMBB,11.114757413446098,11.114757413446098,0,0
266,URLLC,4.580913920616166,4.580913920616166,0,0
266,mMTC,0.401251458280692,0.401251458280692,0,0
267,eMBB,11.743096737400155,11.743096737400155,0,0
267,URLLC,4.392765500736703,4.392765500736703,0,0
267,mMTC,0.43151235087709167,0.43151235087709167,0,0
268,eMBB,12.230157874320893,12.230157874320893,0,0
268,URLLC,4.600790318561011,4.570256698200767,0.030533620360244207,0
268,mMTC,0.43721972491746924,0,0.43721972491746924,1
269,eMBB,12.751369592033248,12.751369592033248,0,0
269,URLLC,4.4944655878629165,4.130132169622177,0.36433341824073917,0
269,mMTC,0.40733374908212944,0,0.40733374908212944,1
270,eMBB,11.88861809110525,11.88861809110525,0,0
270,URLLC,4.474642081196508,4.474642081196508,0,0
270,mMTC,0.3857276571033591,0.3857276571033591,0,0
271,eMBB,12.541594884428111,12.541594884428111,0,0
271,URLLC,4.5691552273283556,4.045214740900171,0.5239404864281845,0
271,mMTC,0.36023487735650966,0,0.36023487735650966,1
272,eMBB,12.774685147501081,12.774685147501081,0,0
272,URLLC,4.5462342558848405,3.9538550787650166,0.5923791771198239,0
272,mMTC,0.40478999262565507,0,0.40478999262565507,1
273,eMBB,12.43536812405853,12.43536812405853,0,0
273,URLLC,4.696816120084859,4.42533699056556,0.27147912951929865,0
273,mMTC,0.36356796399841734,0,0.36356796399841734,1
274,eMBB,11.7813178549824,11.7813178549824,0,0
274,URLLC,4.666628023265961,4.666628023265961,0,0
274,mMTC,0.43868055795493677,0.26300230905888533,0.17567824889605144,1
275,eMBB,12.716507109817801,12.716507109817801,0,0
275,URLLC,4.364259338877724,4.041793735985909,0.3224656028918149,0
275,mMTC,0.4279322424553632,0,0.4279322424553632,1
276,eMBB,12.1186239188831,12.1186239188831,0,0
276,URLLC,4.54364342568039,4.54364342568039,0,0
276,mMTC,0.4250027133423565,0.2125469322460969,0.21245578109625962,1
277,eMBB,12.166154872957405,12.166154872957405,0,0
277,URLLC,4.580193018178086,4.580193018178086,0,0
277,mMTC,0.3932490970251239,0.11122867143374826,0.28202042559137563,1
278,eMBB,12.524188085842892,12.524188085842892,0,0
278,URLLC,4.599206692491602,4.134997092026412,0.4642096004651908,0
278,mMTC,0.3654574866219694,0,0.3654574866219694,1
279,eMBB,11.537168747473306,11.537168747473306,0,0
279,URLLC,4.409542925773435,4.409542925773435,0,0
279,mMTC,0.4264958313320679,0.4264958313320679,0,0
280,eMBB,11.698513843775658,11.698513843775658,0,0
280,URLLC,4.342537710440849,4.342537710440849,0,0
280,mMTC,0.4323854506750196,0.4323854506750196,0,0
281,eMBB,12.333465151445367,12.333465151445367,0,0
281,URLLC,4.613577912761138,4.513432901661183,0.1001450110999551,0
281,mMTC,0.3740981518098602,0,0.3740981518098602,1
282,eMBB,10.889479929589301,10.889479929589301,0,0
282,URLLC,4.614700540957838,4.614700540957838,0,0
282,mMTC,0.38209100373039,0.38209100373039,0,0
283,eMBB,11.545336024768037,11.545336024768037,0,0
283,URLLC,4.329962511705116,4.329962511705116,0,0
283,mMTC,0.42955594384816265,0.42955594384816265,0,0
284,eMBB,11.785888757148532,11.785888757148532,0,0
284,URLLC,4.645055386289748,4.645055386289748,0,0
284,mMTC,0.42076636146426744,0.37077743140079455,0.04998893006347288,0
285,eMBB,11.329936072429348,11.329936072429348,0,0
285,URLLC,4.313174226282192,4.313174226282192,0,0
285,mMTC,0.42708246180266696,0.42708246180266696,0,0
286,eMBB,12.403931903026832,12.403931903026832,0,0
286,URLLC,4.591432625350363,4.377174024685045,0.21425860066531754,0
286,mMTC,0.4200927584505965,0,0.4200927584505965,1
287,eMBB,13.102168089882273,13.102168089882273,0,0
287,URLLC,4.37165991277378,3.511271446992879,0.8603884657809013,0
287,mMTC,0.42533453047461256,0,0.42533453047461256,1
288,eMBB,12.329311463376392,12.329311463376392,0,0
288,URLLC,4.574035255777446,4.420861694882394,0.15317356089505196,0
288,mMTC,0.43649526942772005,0,0.43649526942772005,1
289,eMBB,11.162137852051384,11.162137852051384,0,0
289,URLLC,4.332573123676174,4.332573123676174,0,0
289,mMTC,0.3857318793954555,0.3857318793954555,0,0
290,eMBB,12.145703139571358,12.145703139571358,0,0
290,URLLC,4.579449278579315,4.579449278579315,0,0
290,mMTC,0.3911716550970964,0.1790084761785753,0.2121631789185211,1
291,eMBB,11.88236930363591,11.88236930363591,0,0
291,URLLC,4.374479732750183,4.374479732750183,0,0
291,mMTC,0.36172797724895256,0.36172797724895256,0,0
292,eMBB,13.084502444375202,13.084502444375202,0,0
292,URLLC,4.64971757272901,3.5036910014308216,1.1460265712981883,0
292,mMTC,0.4204724058877002,0,0.4204724058877002,1
293,eMBB,13.03017493660969,13.03017493660969,0,0
293,URLLC,4.545061359838686,3.687432728022113,0.8576286318165733,0
293,mMTC,0.38501719100083515,0,0.38501719100083515,1
294,eMBB,12.364044940700705,12.364044940700705,0,0
294,URLLC,4.699900819773357,4.308448541922026,0.3914522778513314,0
294,mMTC,0.3997752930501251,0,0.3997752930501251,1
295,eMBB,11.294771698142288,11.294771698142288,0,0
295,URLLC,4.5857814795434155,4.5857814795434155,0,0
295,mMTC,0.43844607941225416,0.43844607941225416,0,0
296,eMBB,11.27640874519583,11.27640874519583,0,0
296,URLLC,4.448045698288792,4.448045698288792,0,0
296,mMTC,0.3950366027912478,0.3950366027912478,0,0
297,eMBB,12.488216209195546,12.488216209195546,0,0
297,URLLC,4.6258038270225,4.39572267523679,0.23008115178570954,0
297,mMTC,0.4195434890379683,0,0.4195434890379683,1
298,eMBB,11.1705894878527,11.1705894878527,0,0
298,URLLC,4.541191539498354,4.541191539498354,0,0
298,mMTC,0.43291358066463614,0.43291358066463614,0,0
299,eMBB,12.746653405770227,12.746653405770227,0,0
299,URLLC,4.4210828519288174,4.102043263920796,0.319039588008021,0
299,mMTC,0.40476362640465446,0,0.40476362640465446,1
300,eMBB,11.294909235769488,11.294909235769488,0,0
300,URLLC,4.4743738183614035,4.4743738183614035,0,0
300,mMTC,0.43681222482178406,0.43681222482178406,0,0
301,eMBB,10.93122758212504,10.93122758212504,0,0
301,URLLC,4.563196267149859,4.563196267149859,0,0
301,mMTC,0.39110481065179503,0.39110481065179503,0,0
302,eMBB,10.934406878485381,10.934406878485381,0,0
302,URLLC,4.579369021614474,4.579369021614474,0,0
302,mMTC,0.3606677409760075,0.3606677409760075,0,0
303,eMBB,12.631207748590294,12.631207748590294,0,0
303,URLLC,4.696739866369161,4.268165566388527,0.42857429998063434,0
303,mMTC,0.41437317812118635,0,0.41437317812118635,1
304,eMBB,11.43971630715102,11.43971630715102,0,0
304,URLLC,4.455940452394468,4.455940452394468,0,0
304,mMTC,0.4038282507888451,0.4038282507888451,0,0
305,eMBB,11.569468802086545,11.569468802086545,0,0
305,URLLC,4.669843149416272,4.669843149416272,0,0
305,mMTC,0.4024188545692424,0.4024188545692424,0,0
306,eMBB,12.229151088847797,12.229151088847797,0,0
306,URLLC,4.463082904979236,4.418624443256736,0.044458461722500786,0
306,mMTC,0.3795537141977759,0,0.3795537141977759,1
307,eMBB,11.855433795039819,11.855433795039819,0,0
307,URLLC,4.566370919763017,4.566370919763017,0,0
307,mMTC,0.36988545678944157,0.3385130305605024,0.031372426228939154,0
308,eMBB,12.566298375381335,12.566298375381335,0,0
308,URLLC,4.584281358655752,4.250128330246836,0.3341530284089158,0
308,mMTC,0.3805570642930404,0,0.3805570642930404,1
309,eMBB,12.57350393404809,12.57350393404809,0,0
309,URLLC,4.377709758355334,4.3069958484346405,0.07071390992069393,0
309,mMTC,0.3857501628420653,0,0.3857501628420653,1
310,eMBB,10.874093653971599,10.874093653971599,0,0
310,URLLC,4.687539577120999,4.687539577120999,0,0
310,mMTC,0.39939812277957276,0.39939812277957276,0,0
311,eMBB,11.942008842180721,11.942008842180721,0,0
311,URLLC,4.374707484718996,4.374707484718996,0,0
311,mMTC,0.3791936919481874,0.3791936919481874,0,0
312,eMBB,12.830011334417943,12.830011334417943,0,0
312,URLLC,4.317244643371302,3.7544820028763652,0.5627626404949364,0
312,mMTC,0.4169771234202758,0,0.4169771234202758,1
313,eMBB,11.147847877187068,11.147847877187068,0,0
313,URLLC,4.523146421244761,4.523146421244761,0,0
313,mMTC,0.37658648603805384,0.37658648603805384,0,0
314,eMBB,11.27635105062649,11.27635105062649,0,0
314,URLLC,4.679516722071533,4.679516722071533,0,0
314,mMTC,0.4232744905226361,0.4232744905226361,0,0
315,eMBB,12.539760513188781,12.539760513188781,0,0
315,URLLC,4.6651603674927795,4.311070247979362,0.3540901195134172,0
315,mMTC,0.38787139740701354,0,0.38787139740701354,1
316,eMBB,12.410889857507483,12.410889857507483,0,0
316,URLLC,4.5802989405690475,4.423150963985931,0.15714797658311674,0
316,mMTC,0.4109232621673898,0,0.4109232621673898,1
317,eMBB,12.082437381622633,12.082437381622633,0,0
317,URLLC,4.689815125601092,4.527057669459772,0.16275745614131942,0
317,mMTC,0.42144896018408784,0,0.42144896018408784,1
318,eMBB,12.093523674674598,12.093523674674598,0,0
318,URLLC,4.4788504778350395,4.4788504778350395,0,0
318,mMTC,0.4042190206056636,0.065554653300393,0.3386643673052706,1
319,eMBB,11.247149528053459,11.247149528053459,0,0
319,URLLC,4.307676612670476,4.307676612670476,0,0
319,mMTC,0.3836265867371836,0.3836265867371836,0,0
320,eMBB,11.705615615297829,11.705615615297829,0,0
320,URLLC,4.441644128915118,4.441644128915118,0,0
320,mMTC,0.37729094560200066,0.37729094560200066,0,0
